filename,virus,CREATE_SUSPENDED,WININET.dll.InternetOpenUrl,WS_MAXIMIZEBOX,OverlappedWinsockIO_Recv,<dump_line,Einstellungen,&#xD9,NetShareEnumSticky,MSWSOCK,00 00 00 00 00 00 00 00,Travel Insurance.url,MachineGuid,WINHELP.INI,Shell_TrayWnd
ab614294883ef9ab645dd686fec734981cf2b45ed.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
ab823354982eaa3f73b5b90b4fc71f4e283f52ca0.Swizzor.xml,10,15,28,1,37,2657,33,0,4,0,770,4,0,0,0
aba7d85b1fbd3747d62efa35dd64c45e812e5ae7c.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aba978ede4a76b94df5d880189eaa1f83c3a0fb13.Swizzor.xml,10,3,8,0,0,26,4,0,2,0,0,0,0,0,0
abab692dc772eed8d7d2d94b9e671a1fd954ac59a.Swizzor.xml,10,15,16,1,32,2578,30,0,4,0,421,4,0,0,0
abc76c3800cbe5e57c51fc4d62609d6786add2524.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
abd5b503cceb96e30310f37a79c37Ed5816f8681f.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
abe325efe9969bf35cca9a64b8368f1cba3e4d771.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,2,1
ac0d8128dad67f298ee5544791f9e7413f0f1cb97.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,2,1
ac0da47c40f0a3Bd3a2b6e9e674643446d0c64de3.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ac0e558fa15f9c6b3fe1f2bd69f5097b41e3dcbeb.Swizzor.xml,10,3,0,1,33,668,0,0,0,0,0,0,0,0,0
ac305af4c1062e9019f3700493629b3e8947ad442.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ac618e95c6dcf5e313677724d839b638d3b4c515e.FraudLoad.xml,2,0,4,1,0,0,45,0,6,0,0,0,0,0,1
ac8fe42e599c6d5efed427cd038360f81a4d5d829.Magania.xml,7,0,0,0,0,0,12,0,0,0,0,0,74,0,0
acc1f027480cb73c980ffda94c5561d7e88ef8bfd.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
acc3c0104062befe1b89c13c830217056b403139f.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
acd36ed853Ff2874ec9b4ddf5ba13facfc02563e3.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,2,1
acf88a00241e69786e2759225b23eaad0d03949d7.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ad16a603121627ebb7d4f7abfb67077d91b9179ec.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ad1761e9986b0f364569b6dc360c6dbca0ba92c00.Agent.xml,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ad24094ab393e56e082729c21d6c93c5bec172a5c.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ad2895ee5ff8d703400d82de06e9c20c7f344c31a.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
ad28b9d04de7b1d5f3e865a3e4c3e826ae3862c15.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ad6ab29908fc31c868667458d212972b7c4e01e5f.Agent.xml,0,0,4,0,0,0,4,0,2,0,0,0,0,0,0
ad7307683fb325211f0a408591c9033826a451770.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad73fa18eb353a966c43f9c6d726cc3b4bea07b0d.Swizzor.xml,10,3,4,0,0,26,4,0,2,0,0,0,0,0,0
ad77e89b2c397421b21d180ee229572dc5C5d83d9.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ad7e5b338660cd940af2821d2a55e675ba372cca3.Swizzor.xml,10,3,0,1,36,726,0,0,0,0,0,0,0,0,0
adc366769e4ff1b42300f9fd61423285e29139b63.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ade023f9f0fc7e67610cd6e040a34b297c4298049.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adf320c91b3ab5d5a99f4f6f0614d39bd599c26f2.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
Ae01564341efc824209c89f079910d6bac09cd7d2.Swizzor.xml,10,3,8,0,0,26,4,0,2,0,0,0,0,0,0
ae0a75dd1589C0bc1c794fa97d7b4cdfb4e9e887f.Zbot.xml,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae14a9878f671dd98109f78dd80adbb733cd48782.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ae1add4a5fb15312950c0aa5d2f4a8b851c4837dd.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
ae1b3702cb30d81b1ba9a679414f71ea15b01af1c.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ae306eb933a05cc11e801881acedfef01f35d04cc.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ae36be1f26f9362aD241fd4708d3d26bc8b1d4b7f.Agent.xml,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ae4db9e67bab95f4ca0116b8cc06866ec77b2aaea.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
ae5904dc0fbeed39efbaeed95235d3fcd4feCe320.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ae795e0bcdA99b8efe554f1ac4139bd0a10470449.AutoRun.xml,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
aea38f7bfbea397db41175c147e8c6bd3ccfe7356.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aed039fe87561d75c6a08f5a66d4002e8ed82aF3d.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aee7d14efce6f6977c6e4b734b6d558c780914115.Swizzor.xml,10,15,16,1,32,2059,31,0,4,0,484,4,0,0,0
aef61c38efe7fdc104679eeb7b4cfcaa112b28441.Swizzor.xml,10,3,8,0,0,26,4,0,2,0,0,0,0,0,0
aefb5993fd321a4d71fc9756185af5e1ba5c145c3.VB.xml,12,0,8,2,0,106,85,0,2,0,0,0,0,0,2
af205a16de4359ddbde3799b818733e81d4a564e4.None.xml,8,0,4,0,0,0,146,0,2,0,0,0,0,0,1
af2e5998dd937bbe103df0ad3e7cd63e23142dec3.Swizzor.xml,10,3,0,1,38,812,0,0,0,0,0,0,0,0,0
af5a68697921f66afe18abacbdd2fa5a3a832b097.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
af634fd3fcde03272d6f52e83a66a9fc09a27b288.Tdss.xml,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0
af8080e7c330c20c920c7bfcdc1Db156511b15250.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
af9541394d28d8213370e0c50e4661df3c1cf119d.FraudLoad.xml,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0
af95c3f796d36e4bb783cf9b9f6212ef8888e2efd.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
af9d1c96a05aae510a1b1cd1ecd8b01a93b153069.VB.xml,12,0,0,2,0,0,32,0,2,0,0,0,0,2,1
afa474f47adea49b68c1ce0a66e507882d82c59d4.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
afc22b1f42a2a71798d64b0acd59b1f6f33fab17e.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,2,0
afc3da24c269c4c0be300a48171a82e3927239b4f.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,2,1
afc7bfa97a2abcb1b90078dc3cd8912fd7b544a8c.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
afd76b2e0fb7c03356ffe9ca776f212655201df7c.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
afe6b87f87f7551f743dfda167a0d90cade11ee8a.VB.xml,12,0,0,3,0,0,22,0,0,0,0,0,0,2,1
aff6e99b156fd31e49e0f13c9d127e20eb0af35be.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b0480c59b7c49d6dd005f13efdbd5ca7d1b326566.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b054bf08e7c45cc9152049e73e07fc5f1d0d85523.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
b057de1e7a8ec0cde8e0390bc158e537ffa274520.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b05e80bb576ba9cedfD14408ade564d53e717bd1e.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1
b0775c38e7ea19305d619dbc3ea1968073e14D3f7.VB.xml,12,0,0,1,0,0,2257,0,0,0,0,0,0,0,0
b077f051426628f353261700b4fb41b8761d0a8fe.FraudLoad.xml,2,0,24,0,0,3162,118,0,10,0,0,0,0,0,0
b0857e5fc4ac0328f2f0fd86b32c6024de8b9e812.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
b09e0bc9f441cfd4a9dee7408194450b25efecff8.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b0a4c94928c15c754f11bbc7ae5dd060e518372e2.Krap.xml,5,0,8,0,0,282,55,0,2,0,0,0,1,0,2
b0b726dfb7064f8982d2ab109bcd09b9a8f337e94.None.xml,8,0,4,2,0,918,236,0,0,0,0,0,0,0,2
b0d2c80a4bb162de4476c5a93d253165D582aa7f6.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b0d748c003a9f9336a7f22f67aff083a1d3939926.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b0dbbee4d802734240ddb92b359bbe7b2b7d727c3.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b0de85b6d3cc0f1939ca5be3c867f5756dbb8edd4.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b0e66c7a7dc17a5a5696154e730d175df6e8fb4a0.Krap.xml,5,0,8,0,0,0,5130,0,2,0,0,0,1,0,2
b0f524d759e8478f17802adea2be85f89b9f2c0b5.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b0fb5d23c4982deef7457e7fe9055cb10904d8796.None.xml,8,0,0,1,0,0,75,0,0,0,0,0,0,0,1
b1128d1aa31badf5ce425961dee277858b030be4f.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b117304475c1f8ed23917716726a65ddeb316670a.Lipler.xml,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1
b1374733af5f56d6272E45007e657e3fb0e1a68d6.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b152fce18c9fd18aa0f5bef09f37af2af5589ca2e.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b1a6f618175fa5b2b0a8f8ddb5bf84c4d7ffd7e1c.Virut.xml,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1aa83d1d2a8a51a313c1c7f7d10614e050aa8531.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b1adf02f0bc1509e07b5cc88f9b9a0383147c6730.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b1ce6d7c10afef9bb3f8265c291df09f7f7ada226.Swizzor.xml,10,15,12,1,35,2113,30,0,8,0,312,4,0,0,0
B1d4702e271166dc722db3ba3b1696c902a32f7bd.VB.xml,12,0,0,3,0,0,22,0,0,0,0,0,0,2,1
b1faf860ea928deca3976b31618ba44e9a2008b7d.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b2158f0bebb9274cf4fd1fd79c0a6dc2acae3c96c.Swizzor.xml,10,3,8,0,0,26,4,0,2,0,0,0,0,0,0
b23602Ffed844dcdc4cd81cef9f14f880ef310ddb.Swizzor.xml,10,15,16,1,38,2267,30,0,4,0,491,4,0,0,0
b23a4f81fa4cf14bbc9b8d5a8a6f97a70db8b0f3e.Virut.xml,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b246ad65b4fd35f2731b1a57d88079dbeb51dcc0e.Swizzor.xml,10,15,12,1,40,2187,30,0,4,0,509,4,0,0,0
b255be67D13a3bbae3be889380799cf525b0770e2.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b270878e68eb16f819390290301b960e043c9Bbbd.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b2737e0a28ddb7acbf3074fbf2ede633c0d8d5ca7.Swizzor.xml,10,3,0,1,31,636,0,0,0,0,0,0,0,0,0
b276593015727f4dccda497a4deb1cac3f9ae401f.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b276dd28b46543f6b2ca0ed7d27926a413a3b90cc.None.xml,8,0,0,2,0,0,0,0,0,0,0,0,4,0,1
b2c8e7bfd98a5d477fb2fb5d152e0117998aea7a1.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b2d378714b9D1e952344653dd3c318dafaf35c5e6.Magania.xml,7,0,0,0,0,0,12,0,0,0,0,0,78,0,0
b2d5200fbfaa5671e49a936e401c2f13533e13fe0.Agent.xml,0,1,4,0,0,184,14,0,6,0,0,0,0,0,0
b2ec8a0e9b2f151f05bF10485cf7436fe3c704704.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b2f934c288ff3ad890A0c851bd95320a251d81ac8.Lipler.xml,6,0,12,1,0,3578,235,0,6,0,60,0,0,0,2
b31c2c18420dc8fc43b9e2f4f8299531f209dacd2.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b31efa3e7743a7807d53b6c9307c8dd6cbd04ec76.None.xml,8,0,4,0,0,0,166,0,2,0,0,0,0,0,2
b32074740a0956b6b1fca99f39d70a1091e0ac464.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b32cc19881ceab991e1d39b10f677aee0c61b3527.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b3345bc4c6855b1854a5da83fba2448d4d79bbf71.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b349010790715b2b8e86c9749b8dd0e526b1122dc.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b36f5ba6dd01bd6bdfd43ffaef767eaa98dcbcb6f.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b3768f291294d28770f4689ffd93c96a9d3a1697b.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
b39950076cab37368004230dcd564d65562e9a67e.Swizzor.xml,10,15,12,1,30,2433,30,0,4,0,568,4,0,0,0
b3a0836a31b431190deadfa0a11ef88140ab0f978.Swizzor.xml,10,3,0,1,47,908,0,0,0,0,0,0,0,0,0
b3b99243fdf34292df5a6629dd423f884d2fb1073.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b3e8a7a5eae521ef43eb88c6b2b182b6bce2f4b97.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b4051e83da42dfdb3033e3edcec8ddF687b5ccc36.Swizzor.xml,10,3,8,0,0,26,4,0,2,0,0,0,0,0,0
b4199c52b5dbb5bdb0b84a0421430f6db05d641d8.Swizzor.xml,10,3,0,1,28,572,0,0,0,0,0,0,0,0,0
b445e1d58dcd7e9b3267144c16585a5a4c47de66c.None.xml,8,0,4,2,0,10158,123,0,6,0,856,0,2,0,2
b45396a164f6c212b74f8f5c7beFbe2ff06d13249.Agent.xml,0,0,0,0,0,0,887,0,0,4,0,0,0,0,0
b45f9D7a51a0c7fc7131d5b2d53feb7bea5c1232e.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b4a40ca6cb058c6ee9fce14285de1799fdc9eaeea.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b4b5586bd2735ecbb40cf46474bedc8156338be0c.Swizzor.xml,10,3,0,1,33,700,0,0,0,0,0,0,0,0,0
b4cd477f4b4c7d2a76ccdca46ebdc75c663c4aA09.None.xml,8,0,0,1,0,0,75,0,0,0,0,0,0,0,1
b504124514567c5412c7Ec70b0f1edc529954020b.Swizzor.xml,10,3,4,0,0,26,4,0,2,0,0,0,0,0,0
b507d11e5eba964d13d5b766f31e71b209a2d2dfb.Swizzor.xml,10,3,0,1,40,796,0,0,0,0,0,0,0,0,0
b5413511ab81fbc7a51209757c18bd5905c68dbb3.Zbot.xml,14,18,56,0,0,189,2,0,0,7,0,0,27,0,0
b5451797c57687d3e716e464fa3ddacc526da93b6.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b5612E761a0392493f47d9fa9210ca6dc48aeb137.FraudLoad.xml,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0
b563f3f69f2e2b9bf3b554133333e64e0d54bba88.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b56ee32532128f2eb20c8b2f3abc37eff33282305.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b57645497316fac14015df76491d2a7b818f239d5.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b57fb3ade7a8629ea37330b8890b629e16cc55bff.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b588C39ab49539779f52e56fbb322b4014fd5ae2e.VB.xml,12,0,0,3,0,0,22,0,0,0,0,0,0,2,1
b58e4dbd87d8d140853097ad42b30753269c333de.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
b5c23cf0a66b1fA1b305a799d1fc3b6af1b527cd6.Virut.xml,13,0,0,1,0,0,4,0,0,0,0,0,0,0,1
b6064096cfb5cDc6c459a53ad6d50970da4de2c9a.Agent.xml,0,0,4,1,0,82,4,0,0,0,0,0,0,0,1
b60797261f496e93fda49da15c9225de8f69c510a.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b60c682d62a34c429c1fd2f671f0153b3a69ca70a.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1
b646e870f5c7cf4da791e7c0c5fd50f0909bca451.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b675175457afbfee993135cbf58a2ed855e97a0e0.None.xml,8,0,0,1,0,0,26,0,0,0,0,0,1,0,0
b6ab8a92d057dc1796113ef2ba0b96f5f83e31e52.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
b6d1acd3fd16e8ff342c896b9b5bdeb785172d47f.Swizzor.xml,10,3,0,1,29,604,0,0,0,0,0,0,0,0,0
b6df43fa7a8b977b4c5d67aad731e5caa125e9385.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b76111d086129c5cc2dbb2cb5Bd976d43c370cc5b.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b766d488b81e96ef1b9224Af03b71b6241faad770.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b768c247d88dbfd9b04470a58ab9abe6c6bfda99e.None.xml,8,0,4,0,0,0,168,0,2,0,0,0,0,0,2
b7b2a0aaf36b0c38a56ef924f8bc0aa865e71d5b9.Lipler.xml,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1
b7c99d4a99a584b82d928f138c9f91533157abf33.None.xml,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0
b80326a6d886435646e8fedc90349af7cff721b8b.Swizzor.xml,10,15,12,1,47,2140,30,0,4,0,458,4,0,0,0
b80330a01c7ed2ed2864147F55177886e59a05772.None.xml,8,0,4,2,0,32,53,0,2,0,0,0,0,0,2
b8245b3a8Eb1b61d5ee5732e67d7f3f759f09c3f0.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b828f95c35a95543cfb11d5e597979363cc2decBd.None.xml,8,5,8,0,0,22,0,0,0,0,0,0,0,0,0
b83624be8071bfa927bfc926e3eDb3d5ecd5efd7f.None.xml,8,0,0,0,0,0,94,0,0,0,0,0,0,0,1
b845852fd4680bf9ebaf34f7c8e6178bb6993eb65.Swizzor.xml,10,15,28,1,31,2145,31,0,4,0,408,4,0,0,0
b84d935116829a1386c9b9cd6ac1cb97b084bcb3c.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b89c6244c441835ee0c8a0359a6de49a899323505.Virut.xml,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8c9e495be66bd95b917ae6c78b5cbadf274eecca.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
b8d4d8f69f595B8369ac87df87f944140a3d62926.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
b8d9b95a2f48976125db2e5508fdbd908108c6c19.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b8db6a0dc2bf20a94447740f97f11250e45b90000.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b8ecd018542f005f3154d6dd8e9dcae333afa22cd.None.xml,8,0,0,1,0,0,13,0,0,0,0,0,0,0,1
b923136b15b115666a0F6c411d703a3b213026b12.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b97c4cbad9cfa8ad49163295a987ba93f67afc815.Poison.xml,9,1,4,2,0,0,16,0,0,0,0,0,0,2,1
b99b200d26ad531085cc0a5ef3844efb033413814.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b9a0a0e97ec18acc82eab02c8611cb5e3d4958e22.Zbot.xml,14,14,44,0,0,0,2,0,0,6,0,0,15,0,0
b9a1414258ff02b5ce190e4b9fe7a53113236b5a9.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
b9a78c15d2491f627a816d0a9ab9c8f25595355c6.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b9b9f1ce75d3740b40d1375b3085745fAa3feabc8.FraudLoad.xml,2,0,4,1,0,0,45,0,2,0,0,0,0,0,1
b9bef4f30aad51d59a249457ab4Ba3d4194b5f846.Hupigon.xml,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0
b9ea59881fe0b60c6daada54052f826a66b35fb78.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ba01a926ec1293f42e9da432197043bde1d678858.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba2b7bfcbce9eeBe784616df4f0cd81be198e1719.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ba787e4132237f61694b70c82acd50013f03F174a.Swizzor.xml,10,3,4,1,58,1000,0,0,0,0,0,0,0,0,0
ba7e4b5a621970c9eaa253141e3bcc4Cd8e3951de.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ba9d4588ed891977eD259dad6eea1ac29e38d4ccd.None.xml,8,0,0,1,0,0,0,0,0,0,0,0,0,2,0
bac35630792469F6e14c0d6839a34c136994aadc2.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacd0d63cbe5a84778c465Af2d73b280fcbeb08a8.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
badcb93bd2e6222f852fd8b482823d5eb3a8ebbb3.VB.xml,12,0,0,3,0,0,22,0,0,0,0,0,0,2,1
bae355aa150eb5d198282ba3bb31cf5a46a74ea10.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
baeb44ee0cc07b2d4ee9a19384c311349364b6082.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
bb0ee47a5882dca50570a1eee290ac9cbf469B689.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
bb20ac6bc37927160a7a119a29cDb638e2f13088f.Hupigon.xml,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb3404007113f4d1eb3963419cd487d246c359147.Agent.xml,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
bb3419ba0b73c051c893ae0d672c883af3e0206e1.VB.xml,12,0,0,1,0,0,0,0,0,0,0,0,0,2,0
bb4e53Cf455535c9b7345baeda9fd26ceaa415c42.None.xml,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bb4f47bacc3504b595172381bf12fe7825de7fae5.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
bb540cfaaada59131e9ab318b52eefc8b77002ed7.Swizzor.xml,10,3,8,0,0,26,4,0,2,0,0,0,0,0,0
bB7ad56440b5cf19509798ead47fd9cf522a73042.Virut.xml,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb84ad970ac83b9b13beb301fcbb6285e55eDcd0b.Krap.xml,5,0,8,0,0,282,55,0,2,0,0,0,1,0,1
bb96f510ed74ac6620c19f33f1e5f06b92c280f85.Swizzor.xml,10,3,4,0,0,31,4,0,2,0,0,0,0,0,0
